"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20080901","2008","9","200809","792","TUR","Türkiye","X","Export","300","GRC","Greece","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","26","false","0","false","0","1517","1517","0","false","true",
"C","M","20080901","2008","9","200809","233","EST","Estonia","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.59","false","0","false","0","627.27","627.27","0","false","true",
"C","M","20080901","2008","9","200809","251","FRA","France","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","36.875","true","0","false","0","52672.939","52672.939","4","false","true",
"C","M","20080901","2008","9","200809","276","DEU","Germany","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","3379.617","true",,"false",,"1457554.248","1457554.248","0","false","true",
"C","M","20080901","2008","9","200809","428","LVA","Latvia","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.099","true","0","false","0","162.375","162.375","4","false","true",
"C","M","20080901","2008","9","200809","440","LTU","Lithuania","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1.19","false","0","false","0","790","790","0","false","true",
"C","M","20080901","2008","9","200809","616","POL","Poland","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","97069.542","true","-1","N/A","0","false","4354.254","true","0","false","0","964933","964933","6","false","true",
"C","M","20080901","2008","9","200809","724","ESP","Spain","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6","false","0","false",,"11504.968","11504.968","0","false","true",
"C","M","20080901","2008","9","200809","757","CHE","Switzerland","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","330","false","0","false","0","72093.927","72093.927","0","false","true",
"C","M","20080901","2008","9","200809","792","TUR","Türkiye","X","Export","804","UKR","Ukraine","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5","false","0","false","0","496","496","0","false","true",
"C","M","20080901","2008","9","200809","76","BRA","Brazil","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5000","false","5","u","5000","false","3","false","0","false",,"18000","18000","0","false","true",
"C","M","20080901","2008","9","200809","251","FRA","France","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","13593.447","true","0","false","0","24966010.564","24966010.564","6","false","true",
"C","M","20080901","2008","9","200809","276","DEU","Germany","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","8789","false",,"false",,"26028856.088","26028856.088","0","false","true",
"C","M","20080901","2008","9","200809","372","IRL","Ireland","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","755","false","0","false","0","5537927.791","5537927.791","0","false","true",
"C","M","20080901","2008","9","200809","380","ITA","Italy","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1502569.002","true","-1","N/A","0","false","536","false","0","false","0","4412696.475","4412696.475","2","false","true",
"C","M","20080901","2008","9","200809","428","LVA","Latvia","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","817","false","0","false","0","106460.752","106460.752","0","false","true",
"C","M","20080901","2008","9","200809","579","NOR","Norway","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","8","kg","9","false","9","false","0","false","0","1760.56","1760.56","0","false","true",
"C","M","20080901","2008","9","200809","616","POL","Poland","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","36982.809","true","-1","N/A","0","false","111","false","0","false","0","193832","193832","2","false","true",
"C","M","20080901","2008","9","200809","724","ESP","Spain","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","35","false","0","false",,"18640.287","18640.287","0","false","true",
"C","M","20080901","2008","9","200809","757","CHE","Switzerland","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100","false","0","false","0","539351.934","539351.934","0","false","true",
"C","M","20080901","2008","9","200809","807","MKD","North Macedonia","X","Export","490","S19","Other Asia, nes","0","W00","World","H3","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","250","false","5","u","250","false","7","false","0","false","0","2806.98","2806.98","0","false","true",
