"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","122452.582","true","0","false","0","45152427.053","45152427.053","6","false","true",
"C","M","20011001","2001","10","200110","372","IRL","Ireland","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","11869.267","true","0","false","0","10415791.094","10415791.094","4","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","44608","false","0","false","0","6928978.795","6928978.795","2","false","true",
"C","M","20011001","2001","10","200110","504","MAR","Morocco","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","50","false","50","false","0","false","0","184.171","184.171","0","false","true",
"C","M","20011001","2001","10","200110","579","NOR","Norway","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","9723","false","5","u","9723","false","91","false","0","false","0","38830.882","38830.882","0","false","true",
"C","M","20011001","2001","10","200110","642","ROU","Romania","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","321.25","false","0","false","0","191813.17","191813.17","0","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9526","false","0","false","0","7010818.285","7010818.285","2","false","true",
"C","M","20011001","2001","10","200110","792","TUR","Türkiye","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","90","false","0","false","0","12749","12749","2","false","true",
"C","M","20011001","2001","10","200110","807","MKD","North Macedonia","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","10","false","0","false","0","1500","1500","0","false","true",
"C","M","20011001","2001","10","200110","642","ROU","Romania","X","Export","218","ECU","Ecuador","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","5","false","0","false","0","166.08","166.08","0","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","48","BHR","Bahrain","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100","false","0","false","0","39146.266","39146.266","0","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","48","BHR","Bahrain","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1","false","0","false","0","26.325","26.325","2","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","203","CZE","Czechia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1781288.536","true","-1","N/A","0","false","11172.033","true","0","false","0","4576777.73","4576777.73","6","false","true",
"C","M","20011001","2001","10","200110","372","IRL","Ireland","X","Export","203","CZE","Czechia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","19.355","true","0","false","0","65264.31","65264.31","4","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","203","CZE","Czechia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1233","false","0","false","0","3037999.007","3037999.007","2","false","true",
"C","M","20011001","2001","10","200110","642","ROU","Romania","X","Export","203","CZE","Czechia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","131.01","false","0","false","0","14308.59","14308.59","0","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","203","CZE","Czechia","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","818.046","true","0","false","0","1215417.189","1215417.189","6","false","true",
"C","M","20011001","2001","10","200110","76","BRA","Brazil","X","Export","380","ITA","Italy","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","20733","false","5","u","20733","false","63","false","0","false",,"16528","16528","0","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","380","ITA","Italy","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","47368.885","true","0","false","0","23171481.539","23171481.539","6","false","true",
"C","M","20011001","2001","10","200110","372","IRL","Ireland","X","Export","380","ITA","Italy","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2475","false","0","false","0","4799878.111","4799878.111","0","false","true",
"C","M","20011001","2001","10","200110","579","NOR","Norway","X","Export","380","ITA","Italy","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","30","false","5","u","30","false","1","false","0","false","0","3611.048","3611.048","0","false","true",
