"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20020301","2002","3","200203","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","64.523","true","-1","N/A","0","false","0.95","false","1","false","0","268.94","268.94","2","false","true",
"C","M","20020301","2002","3","200203","68","BOL","Bolivia (Plurinational State of)","X","Export","842","USA","USA","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","64.523","true","-1","N/A","0","false","0.95","false","1","false","0","268.94","268.94","2","false","true",
"C","M","20020401","2002","4","200204","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5","false","5","false","0","159.6","159.6","0","false","true",
"C","M","20020401","2002","4","200204","68","BOL","Bolivia (Plurinational State of)","X","Export","842","USA","USA","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5","false","5","false","0","159.6","159.6","0","false","true",
"C","M","20020601","2002","6","200206","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","52","false","54","false","0","1530","1530","0","false","true",
"C","M","20020601","2002","6","200206","68","BOL","Bolivia (Plurinational State of)","X","Export","380","ITA","Italy","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","52","false","54","false","0","1530","1530","0","false","true",
"C","M","20020701","2002","7","200207","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","625.464","true","-1","N/A","0","false","1","false","1","false","0","2607","2607","2","false","true",
"C","M","20020701","2002","7","200207","68","BOL","Bolivia (Plurinational State of)","X","Export","842","USA","USA","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","625.464","true","-1","N/A","0","false","1","false","1","false","0","2607","2607","2","false","true",
"C","M","20020801","2002","8","200208","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","201.53","true","-1","N/A","0","false","42.95","false","51","false","0","840","840","2","false","true",
"C","M","20020801","2002","8","200208","68","BOL","Bolivia (Plurinational State of)","X","Export","842","USA","USA","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","23.992","true","-1","N/A","0","false","31.95","false","37","false","0","100","100","2","false","true",
"C","M","20020801","2002","8","200208","68","BOL","Bolivia (Plurinational State of)","X","Export","484","MEX","Mexico","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","177.539","true","-1","N/A","0","false","11","false","14","false","0","740","740","2","false","true",
"C","M","20020901","2002","9","200209","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15","false","15","false","0","613.92","613.92","0","false","true",
"C","M","20020901","2002","9","200209","68","BOL","Bolivia (Plurinational State of)","X","Export","152","CHL","Chile","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15","false","15","false","0","613.92","613.92","0","false","true",
"C","M","20021001","2002","10","200210","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7.198","true","-1","N/A","0","false","14","false","15","false","0","30","30","2","false","true",
"C","M","20021001","2002","10","200210","68","BOL","Bolivia (Plurinational State of)","X","Export","842","USA","USA","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7.198","true","-1","N/A","0","false","14","false","15","false","0","30","30","2","false","true",
"C","M","20021201","2002","12","200212","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","271.135","true","-1","N/A","0","false","52.8","false","55","false","0","1130.12","1130.12","2","false","true",
"C","M","20021201","2002","12","200212","68","BOL","Bolivia (Plurinational State of)","X","Export","32","ARG","Argentina","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","206.089","true","-1","N/A","0","false","48","false","50","false","0","859","859","2","false","true",
"C","M","20021201","2002","12","200212","68","BOL","Bolivia (Plurinational State of)","X","Export","842","USA","USA","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","23.992","true","-1","N/A","0","false","3","false","3","false","0","100","100","2","false","true",
"C","M","20021201","2002","12","200212","68","BOL","Bolivia (Plurinational State of)","X","Export","76","BRA","Brazil","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","41.055","true","-1","N/A","0","false","1.8","false","2","false","0","171.12","171.12","2","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","124","CAN","Canada","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","12085","false","5","u","12085","false","24.029","true","0","false",,"40755","40755","4","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","533","ABW","Aruba","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8","false","5","u","8","false","1","false","0","false",,"23","23","0","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","842","USA","USA","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","942.036","true","0","false",,"1199475","1199475","4","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","600","PRY","Paraguay","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","25.97","true","0","false",,"539","539","6","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","156","CHN","China","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","341131","false","5","u","341131","false","762","false","0","false",,"1672574","1672574","0","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","32","ARG","Argentina","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","482.375","true","0","false",,"28411","28411","4","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","410","KOR","Rep. of Korea","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","104000","false","5","u","104000","false","69","false","0","false",,"116770","116770","0","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","4952.034","true","0","false",,"3568698","3568698","6","false","true",
"C","M","20021101","2002","11","200211","76","BRA","Brazil","X","Export","380","ITA","Italy","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","55300","false","5","u","55300","false","188","false","0","false",,"164584","164584","0","false","true",
"C","M","20021201","2002","12","200212","76","BRA","Brazil","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","416437","false","5","u","416437","false","1703","false","0","false",,"70151","70151","0","false","true",
