"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20030101","2003","1","200301","724","ESP","Spain","X","Export","246","FIN","Finland","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","215.59","true","0","false",,"20840.805","20840.805","4","false","true",
"C","M","20030101","2003","1","200301","757","CHE","Switzerland","X","Export","246","FIN","Finland","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","661.256","true","0","false","0","469697.114","469697.114","6","false","true",
"C","M","20030101","2003","1","200301","251","FRA","France","X","Export","764","THA","Thailand","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1830918.506","true","-1","N/A","0","false","1503.396","true","0","false","0","2769193.061","2769193.061","6","false","true",
"C","M","20030101","2003","1","200301","372","IRL","Ireland","X","Export","764","THA","Thailand","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","110.261","true","0","false","0","279616.207","279616.207","4","false","true",
"C","M","20030101","2003","1","200301","380","ITA","Italy","X","Export","764","THA","Thailand","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","655.542","true","0","false","0","227201.379","227201.379","6","false","true",
"C","M","20030101","2003","1","200301","579","NOR","Norway","X","Export","764","THA","Thailand","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","14415","false","5","u","14415","false","15","false","0","false","0","30451.125","30451.125","0","false","true",
"C","M","20030101","2003","1","200301","757","CHE","Switzerland","X","Export","764","THA","Thailand","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","124.482","true","0","false","0","369465.193","369465.193","6","false","true",
"C","M","20030101","2003","1","200301","251","FRA","France","X","Export","372","IRL","Ireland","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9139.098","true","0","false","0","5603139.35","5603139.35","6","false","true",
"C","M","20030101","2003","1","200301","380","ITA","Italy","X","Export","372","IRL","Ireland","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","150978.735","true","-1","N/A","0","false","486","false","0","false","0","21953.343","21953.343","2","false","true",
"C","M","20030101","2003","1","200301","724","ESP","Spain","X","Export","372","IRL","Ireland","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","101.397","false","101.397","false","0","false",,"27384.48","27384.48","0","false","true",
"C","M","20030101","2003","1","200301","757","CHE","Switzerland","X","Export","372","IRL","Ireland","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","220098","false","5","u","220098","false","88.596","true","0","false","0","202031.953","202031.953","4","false","true",
"C","M","20030101","2003","1","200301","792","TUR","Türkiye","X","Export","372","IRL","Ireland","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","176","false","5","u","176","false","7","false","0","false","0","8050","8050","0","false","true",
"C","M","20030101","2003","1","200301","251","FRA","France","X","Export","579","NOR","Norway","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","425617.448","true","-1","N/A","0","false","455.404","true","0","false","0","713311.57","713311.57","6","false","true",
"C","M","20030101","2003","1","200301","372","IRL","Ireland","X","Export","579","NOR","Norway","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2.225","true","0","false","0","8956.386","8956.386","4","false","true",
"C","M","20030101","2003","1","200301","440","LTU","Lithuania","X","Export","579","NOR","Norway","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","556","false","5","u","556","false","56","false","0","false","0","2471","2471","0","false","true",
"C","M","20030101","2003","1","200301","724","ESP","Spain","X","Export","579","NOR","Norway","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","17.7","false","0","false",,"1334.578","1334.578","0","false","true",
"C","M","20030101","2003","1","200301","757","CHE","Switzerland","X","Export","579","NOR","Norway","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","270.239","true","0","false","0","82285.846","82285.846","4","false","true",
"C","M","20030101","2003","1","200301","251","FRA","France","X","Export","268","GEO","Georgia","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","300","false","0","false","0","63647.487","63647.487","0","false","true",
"C","M","20030101","2003","1","200301","251","FRA","France","X","Export","705","SVN","Slovenia","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","547.937","true","0","false","0","100997.274","100997.274","6","false","true",
"C","M","20030101","2003","1","200301","380","ITA","Italy","X","Export","705","SVN","Slovenia","0","W00","World","H2","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3318","false","0","false","0","94515.791","94515.791","2","false","true",
