"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20170101","2017","1","201701","12","DZA","Algeria","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","15","false","0","false","1733.349","0","1733.349","0","false","true",
"C","M","20170101","2017","1","201701","31","AZE","Azerbaijan","M","Import","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2","false","0","false","1025","0","1025","0","false","true",
"C","M","20170101","2017","1","201701","32","ARG","Argentina","M","Import","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1404058","false","5","u","1404058","false","29884.48","false","0","false","1829590.12","1786650.69","1829590.12","0","false","true",
"C","M","20170101","2017","1","201701","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true","0","false","4519779.535","4470947.662","4519779.535","6","false","true",
"C","M","20170101","2017","1","201701","40","AUT","Austria","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2345","false","0","false","5320295.096","0","5320295.096","0","false","true",
"C","M","20170101","2017","1","201701","48","BHR","Bahrain","M","Import","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","52","false","5","u","52","false","710","false","0","false","6417.888","0","6417.888","0","false","true",
"C","M","20170101","2017","1","201701","51","ARM","Armenia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","471","false","5","u","471","false","2.33","false","0","false","2904.35","0","2904.35","0","false","true",
"C","M","20170101","2017","1","201701","56","BEL","Belgium","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1481.98","false","0","false","2010482.716","0","2010482.716","2","false","true",
"C","M","20170101","2017","1","201701","68","BOL","Bolivia (Plurinational State of)","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","205","false","9.59","false","0","false","224.28","162.17","224.28","0","false","true",
"C","M","20170101","2017","1","201701","70","BIH","Bosnia Herzegovina","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","43.1","false","0","false","8524.6","0","8524.6","2","false","true",
"C","M","20170101","2017","1","201701","76","BRA","Brazil","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","52956223","false","5","u","52956223","false","26002.303","true","0","false","58558124","58270808","58558124","4","false","true",
"C","M","20170101","2017","1","201701","100","BGR","Bulgaria","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1533","false","0","false","744082.751","0","744082.751","2","false","true",
"C","M","20170101","2017","1","201701","112","BLR","Belarus","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","101127","false","5","u","101127","false","197.204","true","0","false","234300","0","234300","4","false","true",
"C","M","20170101","2017","1","201701","124","CAN","Canada","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","0","25347717.092","25347717.092","0","false","true",
"C","M","20170101","2017","1","201701","152","CHL","Chile","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","80.932","true","0","false","40156.75","38356.12","40156.75","4","false","true",
"C","M","20170101","2017","1","201701","156","CHN","China","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","5443469.701","true","0","false","5003902072","0","5003902072","6","false","true",
"C","M","20170101","2017","1","201701","170","COL","Colombia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","4089","false","606.51","false","0","false","62545.78","58787.88","62545.78","0","false","true",
"C","M","20170101","2017","1","201701","191","HRV","Croatia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3498.061","true","-1","N/A","0","false","41.15","false","0","false","30782","0","30782","2","false","true",
"C","M","20170101","2017","1","201701","196","CYP","Cyprus","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1","false","0","false","72.175",,"72.175","0","false","true",
"C","M","20170101","2017","1","201701","208","DNK","Denmark","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2175","false","0","false","1206680.688","0","1206680.688","2","false","true",
"C","M","20170101","2017","1","201701","218","ECU","Ecuador","M","Import","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","5","u","345","false","124.1","false","0","false","5619.65","5343.19","5619.65","0","false","true",
"C","M","20170101","2017","1","201701","222","SLV","El Salvador","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","71.68","false","0","false","20346.67","0","20346.67","2","false","true",
"C","M","20170101","2017","1","201701","233","EST","Estonia","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","825614.66","0","825614.66","0","false","true",
"C","M","20170101","2017","1","201701","246","FIN","Finland","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3801.026","true","0","false","7812645.919","0","7812645.919","6","false","true",
"C","M","20170101","2017","1","201701","251","FRA","France","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","33570.713","true","0","false","64081340.397","0","64081340.397","6","false","true",
