"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20230101","2023","1","202301","31","AZE","Azerbaijan","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","0.58","false","0","false","706.68",,"706.68","0","false","true",
"C","M","20230101","2023","1","202301","32","ARG","Argentina","M","Import","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1560467","false","5","u","1560467","false","21265.806","false","0","false","1224203.47","1190588.69","1224203.47","0","false","true",
"C","M","20230101","2023","1","202301","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1522820","false","5","u","1522820","false","0","true","0","false","13112509.168","13044769.536","13112509.168","4","false","true",
"C","M","20230101","2023","1","202301","48","BHR","Bahrain","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.291","true","0","false","540.46",,"540.46","4","false","true",
"C","M","20230101","2023","1","202301","56","BEL","Belgium","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","16849.86","false","0","false","64162210.34",,"64162210.34","2","false","true",
"C","M","20230101","2023","1","202301","70","BIH","Bosnia Herzegovina","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","18.19","false","0","false","7806.884",,"7806.884","0","false","true",
"C","M","20230101","2023","1","202301","76","BRA","Brazil","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","19959.226","true","0","false","96197730","95647506","96197730","6","false","true",
"C","M","20230101","2023","1","202301","100","BGR","Bulgaria","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2357.396","true","0","false","1021856.573",,"1021856.573","4","false","true",
"C","M","20230101","2023","1","202301","124","CAN","Canada","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","30179.339","true","0","false",,"53711375.881","53711375.881","6","false","true",
"C","M","20230101","2023","1","202301","152","CHL","Chile","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","10863","false","5","u","10863","false","123.092","true","0","false","226257.261","211866.057","226257.261","4","false","true",
"C","M","20230101","2023","1","202301","156","CHN","China","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","1238019","false","0","false","9424117957",,"9424117957","0","false","true",
"C","M","20230101","2023","1","202301","170","COL","Colombia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","22805","false","5","u","22805","false","661.09","false","0","false","97505.71","94042.08","97505.71","0","false","true",
"C","M","20230101","2023","1","202301","191","HRV","Croatia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","13709.607","true","-1","N/A","0","false","24.84","false","0","false","31450",,"31450","2","false","true",
"C","M","20230101","2023","1","202301","203","CZE","Czechia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","13808.363","true","0","false","13757463","12960478","13757463","4","false","true",
"C","M","20230101","2023","1","202301","208","DNK","Denmark","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1733","false","0","false","2157677.547",,"2157677.547","2","false","true",
"C","M","20230101","2023","1","202301","222","SLV","El Salvador","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","379.26","false","0","false","5498.36",,"5498.36","2","false","true",
"C","M","20230101","2023","1","202301","233","EST","Estonia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","5890.235","false","0","false","2712646.52",,"2712646.52","0","false","true",
